link,query,name,industry,location,description,website,size,logo,specialities,yearFounded,linkedinID,employeesOnLinkedIn,RelatedCompany1LinkedInURL,RelatedCompany1Name,RelatedCompany1Sector,RelatedCompany1EmployeesRange,RelatedCompany2LinkedInURL,RelatedCompany2Name,RelatedCompany2Sector,RelatedCompany2EmployeesRange,RelatedCompany3LinkedInURL,RelatedCompany3Name,RelatedCompany3Sector,RelatedCompany3EmployeesRange,RelatedCompany4LinkedInURL,RelatedCompany4Name,RelatedCompany4Sector,RelatedCompany4EmployeesRange,RelatedCompany5LinkedInURL,RelatedCompany5Name,RelatedCompany5Sector,RelatedCompany5EmployeesRange,RelatedCompany6LinkedInURL,RelatedCompany6Name,RelatedCompany6Sector,RelatedCompany6EmployeesRange,timestamp
https://www.linkedin.com/company/itbility,https://www.linkedin.com/company/itbility,ITbility,Information Technology and Services,"Sydney, NSW","ITbility is an Australian-owned independent recruitment company which specialises within the IT, IT Sales and Executive Search. With a proven track-record of delivering highquality candidates to blue-chips and niche SMEs across ANZ, ITbility is committed to upholding the highest standards of professionalism.

At ITbility, we believe in developing solid long term working relationships with our clients. We consider ourselves counsellors and consultants, resolute to, at a minimum, deliver on their objectives and always strive to exceed their expectations. That is why the majority of our business - from retained and un-retained clients - is repeat business.

Our service covers permanent and contract recruitment solutions across the whole IT spectrum from Technical Support, Networking, Development and IT Management to commercial roles such as New Business, Account Management and Pre-Sales.",http://www.itbility.com.au/,2-10 employees,https://media.licdn.com/dms/image/C510BAQG7CzyJ6Q7pig/company-logo_200_200/0?e=1547683200&v=beta&t=QrJwvkdtAEpBt7EfwkG3e0hH48PwYovrk2GIqUE0X_U,,,3336599,8,https://www.linkedin.com/company/peoplebank/,Peoplebank,,201-500 employees,https://www.linkedin.com/company/wipro/,Wipro Limited,,"10,001+ employees",https://www.linkedin.com/company/i.t.-ability-limited/,I.T. ABILITY LIMITED,,none,https://www.linkedin.com/company/paxus/,Paxus - Technology + Digital Talent,,51-200 employees,https://www.linkedin.com/company/flexcareers/,FlexCareers,,11-50 employees,https://www.linkedin.com/company/ability-it/,Ability IT,,2-10 employees,2018-10-18T08:09:38.675Z
https://www.linkedin.com/company/iugo-talent,https://www.linkedin.com/company/iugo-talent,iugo talent,Information Technology and Services,,"Iugo Talent was created to service the growing need for tier one talent in the Advanced Analytics, Big Data, Cloud and Emerging Tech space. At Iugo Talent we do things a bit differently, we believe in a partnership model with both our clients and our candidates and we are passionate about their success.  

If you are passionate about driving real business outcomes and insight out of Analytics, if you get excited about Distributed Systems, Spark and the Hadoop ecosystem. Or maybe it's PaaS, SaaS, Bots, Automation, Grid Computing or Machine Learning that rocks your boat. If you are passionate about technology, we want to hear from you because we want to be part of your success.     

iugo - connect",http://www.iugotalent.com/,2-10 employees,https://media.licdn.com/dms/image/C560BAQEkikn5orfMaA/company-logo_200_200/0?e=1547683200&v=beta&t=bLa4qggNndMJ0a0ycuTkNpvu3OsqOuJaBvp-I0XqHTw,"Recruitment, Analytics, Big Data, and Emerging Tech",,3811116,1,https://www.linkedin.com/company/iugo-connected-vehicles/,iUGO Technology,,11-50 employees,https://www.linkedin.com/company/iugo-mobile-entertainment/,IUGO Mobile Entertainment,,51-200 employees,https://www.linkedin.com/company/iugo/,IUGO,,0-1 employees,https://www.linkedin.com/company/gonubotalent/,GoNubo Talent,,2-10 employees,https://www.linkedin.com/company/infinitytalent/,Infinity Talent,,none,https://www.linkedin.com/company/squarepeg-agency/,SquarePeg Agency,,2-10 employees,2018-10-18T08:09:40.594Z
https://www.linkedin.com/company/keysight-technologies,https://www.linkedin.com/company/keysight-technologies,Keysight Technologies,Electrical/Electronic Manufacturing,"Santa Rosa, CA","Keysight Technologies has the broadest range of products in the industry to accelerate deployment of your new technologies.  Keysight reflects our rich heritage - a direct line from both Hewlett-Packard's standards of integrity and innovation and Agilent's premier measurement business. The name Keysight conveys the ability to see what others cannot, offering the critical or key insight to understand and unlock the changing technology landscape.",http://www.keysight.com/,"10,001+ employees",https://media.licdn.com/dms/image/C4D0BAQGccXj-llu67A/company-logo_200_200/0?e=1547683200&v=beta&t=gVho7-_9Uiv39c0GsxpCXoJ0UZJchccTE0EXxpwEKBw,"Electronic Design Automation, Signal Analyzers, Network Analyzers, Signal Sources, Oscilloscopes, and One Box Testers",2014,3812750,7134,https://www.linkedin.com/company/agilent-technologies/,Agilent Technologies,,"10,001+ employees",https://www.linkedin.com/company/tektronix/,Tektronix,,"1,001-5,000 employees",https://www.linkedin.com/company/rohde-&-schwarz/,Rohde & Schwarz,,"10,001+ employees",https://www.linkedin.com/company/keysight-nemo-wireless-network-solutions/,Keysight Nemo Wireless Network Solutions,,201-500 employees,https://www.linkedin.com/company/ixia/,Ixia,,"1,001-5,000 employees",https://www.linkedin.com/company/anritsu/,Anritsu,,"1,001-5,000 employees",2018-10-18T08:09:42.452Z
https://www.linkedin.com/company/kinexus,https://www.linkedin.com/company/kinexus,Kinexus,Biotechnology,"Vancouver, British Columbia","Kinexus Bioinformatics Corporation maps and monitors the molecular communications networks of living cells for biomedical research into the diagnosis, prognosis and treatment of human diseases. In particular, the company tracks enzymes called protein kinases that control other proteins by carrying out their phosphorylation at regulatory sites known as phosphosites. Phosphosites act as on/off switches for proteins. Their malfunction has been linked to more than 400 human diseases, including cancer, cardiovascular disease, diabetes and inflammation.

Currently, Kinexus measures the presence and activation states of over 650 different protein kinases and other regulatory proteins and many of their phosphosites in cell and tissue specimens through our integrated platform of cell culture, protein microarray, immunoblotting, mass spectrometry and immunohistochemistry services.

These innovative proprietary services utilize unique and stringent screening methods to facilitate the discovery and validation of biomarkers, drug targets and the rapid exclusion of inappropriate drug leads in the early stages of the drug discovery process. This is further augmented by a suite of open source, online bioinformatics services that are offered by Kinexus. Our bioinformatics studies are helping us to create new tools for biomedical research that include enzymes, antibodies and peptides.

For over 12 years, Kinexus has provided our unique services to over 1600 laboratories in 35 countries.",http://www.kinexus.ca/,11-50 employees,https://media.licdn.com/dms/image/C560BAQGHxHuuHP0S9A/company-logo_200_200/0?e=1547683200&v=beta&t=18BP6fZ0w-r82l5Kgv-zpEsRbwOhYyFXUY85QmqaGzE,"Protein Microarrays, Protein and Peptide Synthesis, Multi-Immunoblotting, and Bioinformatics",1999,52101,19,https://www.linkedin.com/company/kinexus-australia/,Kinexus Australia,,11-50 employees,https://www.linkedin.com/company/kinexusgroup/,"Kinexus: Economy, Workforce, Community",,51-200 employees,https://www.linkedin.com/company/kinexus-cpas-&-advisors/,Kinexus CPA's & Advisors,,2-10 employees,https://www.linkedin.com/company/smec/,SMEC,,"5,001-10,000 employees",https://www.linkedin.com/company/royal-caribbean/,Royal Caribbean Cruises Ltd.,,"10,001+ employees",https://www.linkedin.com/company/clane-limited/,CLANE LIMITED,,none,2018-10-18T08:09:44.044Z
https://www.linkedin.com/company/kogan,https://www.linkedin.com/company/kogan,Kogan.com,Retail,"South Melbourne, VIC","We’re Kogan.com - pioneers of Australian e-commerce.

We were born in a south-eastern suburb Melbourne garage in 2006 from a young entrepreneur's idea to revolutionise the supply-chain to make the latest products more affordable. Now, we’re the largest Australian pure-play online retail website with hundreds of thousands of visitors each day and a customer base of over a million Aussie shoppers. 

Our success is built off technology and digital efficiency to make the most in-demand products and services more affordable and accessible for all Australians. 

In our team, we thrive in a dynamic, fast-paced, high-performance culture where we work hard and play harder. We aren’t afraid of change, we embrace it.

We love being pushed outside our comfort zone and being challenged to continuously deliver the best value to our customers and that sets us apart from the rest.",http://www.kogan.com/,51-200 employees,https://media.licdn.com/dms/image/C560BAQGVTbAFKrSwKg/company-logo_200_200/0?e=1547683200&v=beta&t=7GyVcP0hJ1im5GOdJrNTCGdkJTbsMiwmQXNLu7BLtOc,"Retail, Consumer Electronics, Technology, eCommerce, Digital Marketing, Sports & Outdoors, Gadgets, Tools & Automotive, Fashion & Accessories, Home & Garden, Telecommunications, Travel, and Health & Beauty",2006,1019795,122,https://www.linkedin.com/company/jb-hifi/,JB Hi-Fi,,"5,001-10,000 employees",https://www.linkedin.com/company/catch.com.au/,Catch.com.au,,"501-1,000 employees",https://www.linkedin.com/company/milan-direct-pty-ltd/,Milan Direct,,11-50 employees,https://www.linkedin.com/company/jbhifisolutions/,JB Hi-Fi Solutions,,"501-1,000 employees",https://www.linkedin.com/company/harvey-norman/,Harvey Norman,,"10,001+ employees",https://www.linkedin.com/company/scoopon/,Scoopon,,51-200 employees,2018-10-18T08:09:46.079Z
https://www.linkedin.com/company/levo-group/,https://www.linkedin.com/company/levo-group/,Levo Digital,Information Technology and Services,"Pyrmont, NSW","LEVO is a leading specialist digital transformation and delivery consultancy committed to helping leading Australian and New Zealand organisations activate the potential of their technology assets.

LEVO works to empower clients with the skills, capability and solutions to realise the potential of their technology assets to connect people with the things they want and need, when and where they need them. Combining intelligent user experience and design with a deep-rooted understanding of technology and business systems, our team of 60+ technologists working across verticals including experience and product design, ecommerce, CMS, CRM, automation, mobile and custom application development empower organisations to better connect and communicate with their audiences",http://www.levo.com.au/,51-200 employees,https://media.licdn.com/dms/image/C4D0BAQFmd_2pekveuQ/company-logo_200_200/0?e=1547683200&v=beta&t=PZLK9OHBlr5rDaI8vS2ODjH9Mz32IP8ykgrhKIjRzGQ,"Software Development, Website Development, Database Development, Customised Software, Solution Architecture, Agile Software Development, .NET Development, Cloud computing, Azure development, Amazon WS Development, Financial software solutions, Episerver, Kentico, Sitecore, and Salesforce",2005,1575943,63,https://www.linkedin.com/company/levo/,Levo,,2-10 employees,https://www.linkedin.com/company/levo-group-ltd/,LEVO GROUP LTD,,none,https://www.linkedin.com/company/xam-limited/,XAM Consulting,,11-50 employees,https://www.linkedin.com/company/levo-technology-pty-ltd/,LEVO Technology Pty Ltd,,11-50 employees,https://www.linkedin.com/company/elevate-management-consulting/,Elevate 360,,11-50 employees,https://www.linkedin.com/company/jefferson-automotive-group/,Jefferson Automotive Group,,"501-1,000 employees",2018-10-18T08:09:49.315Z
https://www.linkedin.com/company/limebike,https://www.linkedin.com/company/limebike,Lime,Information Technology and Services,"San Francisco, California","Lime is revolutionizing mobility in cities and campuses by empowering residents with a greener, more efficient, and affordable transportation option that also improves urban sustainability. By partnering with local key stakeholders and systematically deploying a fleet of smart-bikes (regular bikes, electric-assist bikes, and electric-scooters) that are enabled with GPS, wireless technology, and anti-theft locks, Lime is improving urban mobility by making the first and last mile faster, cheaper, and healthier for riders. Since launching in June 2017, the company has logged over 1.5 million trips, expanded internationally to Europe, and deployed electric scooters, electric-assist bikes, and multiple models of their standard pedal bike. Funded by Silicon Valley's leading VC firm Andreessen Horowitz, Lime is based in San Francisco, CA.",http://li.me/,201-500 employees,https://media.licdn.com/dms/image/C560BAQHu_X3dsvu48g/company-logo_200_200/0?e=1547683200&v=beta&t=Bf_83AeCdugFUl-KYkWI6BNSJBh81pDoE-CmBmD1sdc,"Urban Planning, Mobile Application, Transportation, and Sharing Economy",2017,16199690,544,https://www.linkedin.com/company/birdapp/,Bird,,201-500 employees,https://www.linkedin.com/company/ridespin/,Spin - Electric Scooter Sharing,,11-50 employees,https://www.linkedin.com/company/mobike/,Mobike 摩拜单车,,"1,001-5,000 employees",https://www.linkedin.com/company/lime-energy/,Lime Energy,,201-500 employees,https://www.linkedin.com/company/lyft/,Lyft,,"1,001-5,000 employees",https://www.linkedin.com/company/jumpbikes/,JUMP Bikes,,51-200 employees,2018-10-18T08:09:51.361Z
https://www.linkedin.com/company/livehire,https://www.linkedin.com/company/livehire,LiveHire (ASX:LVH),Information Technology and Services,"Melbourne, VIC","Launched in 2012, LiveHire helps leading organisations build extraordinary workforces, fast.

LiveHire is a productivity and collaboration enterprise software for recruitment teams, delivering an end to end, fully integrated, talent sourcing, pipelining, communication, and hiring platform.

LiveHire helps organisations of all sizes see their future potential workforce in advance, and attract and hire more diverse, quality talent into their business on-demand, through an unrivalled candidate centred experience.

Join us today at www.livehire.com/about/careers and join us in building the future of Talent Acquisition technology.

Change the way your recruit forever, start a Talent Community today: www.livehire.com/business/overview

Check out what LiveHire thinks about LiveHire here: https://www.youtube.com/watch?v=a1DvNNY_FT8",http://www.livehire.com/,51-200 employees,https://media.licdn.com/dms/image/C4D0BAQE2JIJsfDcMUA/company-logo_200_200/0?e=1547683200&v=beta&t=v0OvKAilDQvwPVO6BP9bIUeFvaHIMRYM8Dc3wOodEcc,"Talent Communities, Talent Pools, Workforce Planning, Talent Pipelines, Strategic Sourcing, People Analytics, Diversity & Inclusion, Recruitment Technology, Applicant Tracking System, and Human Capital Management System",2011,3307164,64,https://www.linkedin.com/company/live-hire/,Live-Hire,,2-10 employees,https://www.linkedin.com/company/livehire-com/,LiveHire.com,,none,https://www.linkedin.com/company/whispir/,Whispir,,51-200 employees,https://www.linkedin.com/company/cogent-/,Cogent,,11-50 employees,https://www.linkedin.com/company/sidekicker-pty-ltd/,Sidekicker,,51-200 employees,https://www.linkedin.com/company/versent/,Versent,,201-500 employees,2018-10-18T08:09:54.227Z
https://www.linkedin.com/company/loud-&-clear-creative,https://www.linkedin.com/company/loud-&-clear-creative,Loud & Clear,Internet,"Melbourne, Victoria","Loud&Clear is Australia's leading enterprise technology agency.

We’re a team of digital natives who love building future-ready businesses. We do this by combining design thinking, data-driven insights and strategic capabilities to create creative solutions, videos and digital activation experiences that inspire and capture the imagination.

Our days are filled with screens of all sizes, but it’s people that we’re focused on. 

You. Your team. Your audience.

We operate as your partner; whether we’re helping you reshape your organisation or connect audiences to your brand. Some of Australia’s most recognised companies trust us to bring their stories to life through digital development, social campaigns, video and narrative storytelling; helping them grow their audience and thrive across mobile, social, web, real and virtual worlds. We’re here to show you how the world is changing your organisation, and how your organisation can change the world.",http://www.loudclear.com.au/,51-200 employees,https://media.licdn.com/dms/image/C4D0BAQFfOTQy5dj0Jw/company-logo_200_200/0?e=1547683200&v=beta&t=L5CSRfC3Dbli866zVWl4Smwi2AZmoSCBow5DLTsnKwg,"UX & WEB DESIGN, CONTENT - BRANDED, WEB, VIDEO & SOCIAL, WEB & MOBILE APPLICATION DEVELOPMENT & DESIGN, DIGITAL, SEARCH & SOCIAL MARKETING & STRATEGY, Hosting & DEV-OPS, Certified Sitecore Partner, and Acquia Partner",2007,1482756,181,https://www.linkedin.com/company/loud-and-clear/,Loud and Clear,,none,https://www.linkedin.com/company/avanade/,Avanade,,"10,001+ employees",https://www.linkedin.com/company/arkade-digital/,Arkade,,11-50 employees,https://www.linkedin.com/company/todaydes/,Today,,11-50 employees,https://www.linkedin.com/company/allsquares/,AllSquares,,2-10 employees,https://www.linkedin.com/company/loud-and-clear-tel-and-xii/,Loud and Clear Tel and Xii,,"5,001-10,000 employees",2018-10-18T08:09:56.484Z
https://www.linkedin.com/company/marshall-mcadam,https://www.linkedin.com/company/marshall-mcadam,Marshall McAdam,Staffing and Recruiting,"Melbourne, Victoria","Marshall McAdam is a place where highly skilled people bring industry expertise and a refreshingly collaborative approach to recruiting the business disciplines that matter in today's world.

Our focus on technical, leadership and commercial strategy roles helps companies find the talent they need to succeed, while enabling skilled professionals to find the perfect home for their unique blend of personality, skills and experience. We know recruitment is never an exact science. It's all about the company we keep, what we've learned, and our access to deep professional networks.  We're committed to sharing that knowledge with our community of professionals across wealth management, finance and technology.

We invite you to follow our company page to discover more about our world and get to know our team.",http://www.marshallmcadam.com.au/,11-50 employees,https://media.licdn.com/dms/image/C4E0BAQGlQB4PKt8tWQ/company-logo_200_200/0?e=1547683200&v=beta&t=Y11KILymuvVlAb4bAObyibf3RJ_BhE5PriDKle_X_gY,"Recruitment, Staffing, Sourcing, Technology Recruitment, Finance Recruitment, Executive Search, Recruitment Strategy, Interim & Contract Recruitment, Project Delivery, and Employer Branding",2009,568783,23,https://www.linkedin.com/company/hays/,Hays,,"5,001-10,000 employees",https://www.linkedin.com/company/robert-walters/,Robert Walters,,"1,001-5,000 employees",https://www.linkedin.com/company/michael-page/,Michael Page,,"5,001-10,000 employees",https://www.linkedin.com/company/sharp-&-carter/,Sharp & Carter,,51-200 employees,https://www.linkedin.com/company/mars-recruitment/,MARS Recruitment,,51-200 employees,https://www.linkedin.com/company/national-australia-bank/,National Australia Bank,,"10,001+ employees",2018-10-18T08:09:58.517Z
https://www.linkedin.com/company/mcafee/,https://www.linkedin.com/company/mcafee/,McAfee,Computer & Network Security,"Santa Clara, CA","McAfee is a global organization with a 30-year history and a brand known the world over for innovation, collaboration and trust. McAfee’s historical accomplishments are founded upon decades of threat and vulnerability research, product innovation, practical application and a brand which individuals, organizations and governments have come to trust.",https://www.mcafee.com/,"5,001-10,000 employees",https://media.licdn.com/dms/image/C4E0BAQHIksoWpM2XJA/company-logo_200_200/0?e=1547683200&v=beta&t=wPBPcxYYup4U_wZBw0IazMSO_cK6BCxRMc_QDcQIQZ8,,1987,2336,9571,https://www.linkedin.com/company/symantec/,Symantec,,"10,001+ employees",https://www.linkedin.com/company/microsoft/,Microsoft,,"10,001+ employees",https://www.linkedin.com/company/intel-corporation/,Intel Corporation,,"10,001+ employees",https://www.linkedin.com/company/cisco/,Cisco,,"10,001+ employees",https://www.linkedin.com/company/fireeye/,"FireEye, Inc.",,"1,001-5,000 employees",https://www.linkedin.com/company/vmware/,VMware,,"10,001+ employees",2018-10-18T08:10:00.453Z
https://www.linkedin.com/company/medipass,https://www.linkedin.com/company/medipass,medipass,Hospital & Health Care,bologna,"Medipass provides and manages Advanced Services (diagnostic and treatment) by working in cooperation with hospitals and health facilities.

We make our skills and resources available in the sector of management and technology outsourcing to support health facilities in the implementation of highly specialized activities.

We offer technology and management solutions with the aim of providing efficient health services that improve quality and make it possible for patients to take advantage of high technology health services for diagnostics and treatment.
Specialties: Diagnostic Imaging
Nuclear Medicine & PET-CT
Radiopharmacy
Radiation Oncology
Proton Therapy 

Medipass is part of KOS spa. 
KOS is the leading Italian healthcare group in the areas of medical assistance, residential chronic care, rehabilitation and psychiatry, advanced technologies applied to health-care and acute care medicines.",http://www.medipass.it/,201-500 employees,https://media.licdn.com/dms/image/C4D0BAQGMnhZPCPqquQ/company-logo_200_200/0?e=1547683200&v=beta&t=mjreYIWAaGSaQ8SVRL02hI3C5byFgRxKuE7_u_u_83k,"Diagnostic Imaging, Radiation Oncology, Nuclear Medicine - PET & Radiopharmacy, Proton Therapy, and Managed Equipment Services",1997,1828649,62,https://www.linkedin.com/company/medipass-solutions/,Medipass,,11-50 employees,https://www.linkedin.com/company/clearmedi-healthcare-pvt-ltd-/,Clearmedi Healthcare Pvt. Ltd.,,201-500 employees,https://www.linkedin.com/company/saudi-particle-therapy-center/,Saudi Particle Therapy Center,,51-200 employees,https://www.linkedin.com/company/clearmedi-health-care/,Clearmedi Health Care,,201-500 employees,https://www.linkedin.com/company/medipasscl/,Medipass,,none,https://www.linkedin.com/company/medipass-healthcare-limited/,Medipass Healthcare Limited,,none,2018-10-18T08:10:02.580Z
https://www.linkedin.com/company/myer,https://www.linkedin.com/company/myer,MYER,Retail,"Docklands, Victoria","Myer exists to bring the love of shopping to life! We offer the latest national, international and 'exclusive to Myer'​ brands across women's, men's, and children's fashion, as well as accessories, cosmetics, homewares, furniture, electrical goods and much more. 

We’re Australia’s largest department store group, with more than 60 locations Australia-wide. We are focused on providing inspiration to everyone, including our customers, our team members, our shareholders, our suppliers globally and the many communities that we engage with. No matter your role, working with us means you’ll be constantly supported and surrounded by terrific people, from colleagues to customers.",http://myer.com.au/,"10,001+ employees",https://media.licdn.com/dms/image/C560BAQEWXK2hKjtDTw/company-logo_200_200/0?e=1547683200&v=beta&t=uXEJaZbA7mbAGpU4wkdYOZ8vzivCfXBg9HTxIkqLH8U,"Retail, Cosmetics, Department store, Accessories, Womenswear, Homewares, Menswear, Entertainment, Childrenswear, Fashion, luxury, Experience, brands, online, omnichanel, beauty, on trend, fast fashion, consumer, and fmcg",1900,288900,5074,https://www.linkedin.com/company/david-jones/,David Jones,,"5,001-10,000 employees",https://www.linkedin.com/company/country-road/,Country Road Group,,"5,001-10,000 employees",https://www.linkedin.com/company/sportsgirl/,Sportsgirl,,"501-1,000 employees",https://www.linkedin.com/company/cotton-on-group/,Cotton On Group,,"10,001+ employees",https://www.linkedin.com/company/kmart-australia-limited/,Kmart Australia Limited,,"10,001+ employees",https://www.linkedin.com/company/cosmetics-cubed/,MECCA Brands,,"1,001-5,000 employees",2018-10-18T08:10:04.652Z
https://www.linkedin.com/company/ncr-corporation,https://www.linkedin.com/company/ncr-corporation,NCR Corporation,Information Technology and Services,"Atlanta, Georgia","NCR Corporation (NYSE: NCR) is a leader in omni-channel solutions, turning everyday interactions with businesses into exceptional experiences. With its software, hardware, and portfolio of services, NCR enables nearly 700 million transactions daily across financial, retail, hospitality, travel, telecom and technology industries. NCR solutions run the everyday transactions that make your life easier. NCR is headquartered in Atlanta, Ga., with about 30,000 employees and does business in 180 countries. NCR is a trademark of NCR Corporation in the United States and other countries. NCR encourages investors to visit its website which is updated regularly with financial and other important information about NCR.",http://www.ncr.com/,"10,001+ employees",https://media.licdn.com/dms/image/C4D0BAQEvv7kIBsk26w/company-logo_200_200/0?e=1547683200&v=beta&t=DVhoxJHIhYulDw5v1FVHBF2DxCnbaFiYAbQeCsBVmmU,"omni-channel solutions, financial, travel, hospitality, retail, software solutions, hardware solutions, professional services, telecom & technology, and small business",1884,"1467,9320365",32021,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-18T08:10:07.823Z
https://www.linkedin.com/company/ploy,https://www.linkedin.com/company/ploy,Ploy,Information Technology and Services,"Melbourne, Victoria","Ploy is a true extension of our customer's service lines. Spanning from IT project outsourcing to professional IT services, we pride ourselves on building durable, innovative and new solutions to support the modern marketplace. Proactively building relevant talent pipelines by leveraging data-driven insights, social media​ and targeted marketing. Not job boards!

Welcome to a new way of​ thinking.",http://www.ploy.com.au/,11-50 employees,https://media.licdn.com/dms/image/C510BAQESc4_ANmWXug/company-logo_200_200/0?e=1547683200&v=beta&t=-74jflrt07ayEegMN4M1vi8vqts4QoEiRuPt6y5Uw58,"Scalable Resource Planning, Skill Gap Analysis, Market Mapping, Social Media Sourcing, Outcome/Result Oriented Services, Workforce Planning, Linkedin Sourcing, Linkedin Certified, and Data Insights",2014,3853914,45,https://www.linkedin.com/company/ploy-/,Ploy!,,2-10 employees,https://www.linkedin.com/company/apcd-pty-ltd/,APCD Pty Ltd,,51-200 employees,https://www.linkedin.com/company/hays/,Hays,,"5,001-10,000 employees",https://www.linkedin.com/company/anz/,ANZ,,"10,001+ employees",https://www.linkedin.com/company/optus/,Optus,,"10,001+ employees",https://www.linkedin.com/company/amazon/,Amazon,,"10,001+ employees",2018-10-18T08:10:28.583Z
https://www.linkedin.com/company/polyglot-group,https://www.linkedin.com/company/polyglot-group,Polyglot Group,Human Resources,"Sydney, NSW","Welcome to The Polyglot Group. Founded in 1995, we are a global & multilingual boutique consultancy dedicated to helping businesses expand and optimise - both locally and across borders. Our tailored services and solutions cover everything from Human Resources, Talent Acquisition, Payroll Outsourcing, Language Support, International Mobility, Immigration, and Business Setup. 

With a presence spanning over 9 time zones and a network of partners across the globe, our mission is to assist businesses of all sizes and from all industries, accompanying them on their growth journey. 

But enough about us! Does the following sound like you? You believe in the tailor-made approach. You’re looking for above-and-beyond service and care for your business. You believe in real partnerships based on trust and honesty. You are a decision-maker who likes things done right but has learned to delegate. You love simple, but not sterile. You want a partner that delivers expert advice so that you can do what you do best.

 Let's discover where our global-meets-local partnership could take your business.",https://www.thepolyglotgroup.com/?utm_source=Linkedin&utm_medium=Social&utm_campaign=Linkedin_profilepage,51-200 employees,https://media.licdn.com/dms/image/C4E0BAQH355rnxPSlCg/company-logo_200_200/0?e=1547683200&v=beta&t=UuR9l2qbbgoFNZxkCZ62RDSS411k18tNrH3vhzNXOfM,"Human Resources, Business Solutions, Translations & Interpreting, Payroll Outsourcing, Recruitment, HR Consulting, Language Coaching, International Expansion, Executive Search, Outplacement, Job Search Coaching, Company Hosting, and Talent Acquisition",1995,244943,133,https://www.linkedin.com/company/polyglot-wattayah/,Polyglot,,11-50 employees,https://www.linkedin.com/company/hays/,Hays,,"5,001-10,000 employees",https://www.linkedin.com/company/michael-page/,Michael Page,,"5,001-10,000 employees",https://www.linkedin.com/company/robert-walters/,Robert Walters,,"1,001-5,000 employees",https://www.linkedin.com/company/polyglot-systems-inc-/,"Polyglot Systems, Inc.",,2-10 employees,https://www.linkedin.com/company/the-green-recruitment-company/,The Green Recruitment Company,,11-50 employees,2018-10-18T08:10:31.133Z
https://www.linkedin.com/company/progressive-recruitment,https://www.linkedin.com/company/progressive-recruitment,Progressive Recruitment,Staffing and Recruiting,London,"Progressive is an international recruitment consultancy that provides specialised permanent and contract recruitment services to the  IT, Pharmaceuticals, Healthcare, Telecommunications, Construction and Engineering Industries.

Progressive have offices in 9 international locations:

Australia
Belgium
Luxembourg
France
Germany
Netherlands
Dubai
UK
United States

At Progressive we know your time is precious. Progressive also knows filling a position or looking for a job can be demanding on your time, taking you away from doing the things that you want to do. Progressive's premier recruitment service has been designed so that you can capitalise on your time as they take care of your recruitment requirements. Quite simply, we do the hard work so you don’t have to.

With over 20 years in the recruitment business -and specialising in the key areas of Engineering, Construction, Health, IT, and Pharma - progressive have the experience and market knowledge to ensure you exceptional results, every time.

When it comes to your recruitment needs, trust Progressive.",http://www.progressiverecruitment.com/,201-500 employees,https://media.licdn.com/dms/image/C4D0BAQGKh2J-klhmXw/company-logo_200_200/0?e=1547683200&v=beta&t=A1nE1yOrcbynfpGSGgWMobuQt7_VcWzZERpGgoRat_s,"Staffing, Recruiting, Head Hunting, Search and Selection, Oil and Gas, Engineering, Information Technology, Pharmaceuticals, Health, and Construction",1990,225056,839,https://www.linkedin.com/company/progressive-global-energy/,Progressive GE,,201-500 employees,https://www.linkedin.com/company/sthree-plc/,SThree,,"1,001-5,000 employees",https://www.linkedin.com/company/hays/,Hays,,"5,001-10,000 employees",https://www.linkedin.com/company/huxley/,Huxley,,201-500 employees,https://www.linkedin.com/company/computer-futures/,Computer Futures,,201-500 employees,https://www.linkedin.com/company/progressive-insurance/,Progressive Insurance,,"10,001+ employees",2018-10-18T08:10:34.878Z
https://www.linkedin.com/company/quest-software,https://www.linkedin.com/company/quest-software,Quest Software,Computer Software,"Aliso Viejo, CA","We are more than just a name – we are on a quest to make your information technology work harder for you. Our solutions simplify the IT operations at more than 100,000 organizations worldwide. Rely on us to help you turn data into insights quicker, modernize your infrastructure faster for the cloud, optimize the application experience and get control of every device that touches your network.",http://www.quest.com/,"1,001-5,000 employees",https://media.licdn.com/dms/image/C4E0BAQHCa_yaRjFf3Q/company-logo_200_200/0?e=1547683200&v=beta&t=F3sj9ieB49CZp82iv4PKwJLq8qMqSm8zVrKZ7xMF3B0,"Database Management, Cloud Management, Application Management, Data Protection, Endpoint Systems Management, Microsoft Platform Management, Performance Monitoring, Identity & Access Management, and Virtualization Management",1987,2880,3726,https://www.linkedin.com/company/quest-global/,QuEST Global,,"10,001+ employees",https://www.linkedin.com/company/dell/,Dell,,"10,001+ employees",https://www.linkedin.com/company/one-identity/,One Identity,,"501-1,000 employees",https://www.linkedin.com/company/quest-diagnostics/,Quest Diagnostics,,"10,001+ employees",https://www.linkedin.com/company/microsoft/,Microsoft,,"10,001+ employees",https://www.linkedin.com/company/dellemc/,Dell EMC,,"10,001+ employees",2018-10-18T08:10:39.382Z
