link,query,name,industry,location,description,website,size,logo,specialities,yearFounded,linkedinID,employeesOnLinkedIn,RelatedCompany1LinkedInURL,RelatedCompany1Name,RelatedCompany1Sector,RelatedCompany1EmployeesRange,RelatedCompany2LinkedInURL,RelatedCompany2Name,RelatedCompany2Sector,RelatedCompany2EmployeesRange,RelatedCompany3LinkedInURL,RelatedCompany3Name,RelatedCompany3Sector,RelatedCompany3EmployeesRange,RelatedCompany4LinkedInURL,RelatedCompany4Name,RelatedCompany4Sector,RelatedCompany4EmployeesRange,RelatedCompany5LinkedInURL,RelatedCompany5Name,RelatedCompany5Sector,RelatedCompany5EmployeesRange,RelatedCompany6LinkedInURL,RelatedCompany6Name,RelatedCompany6Sector,RelatedCompany6EmployeesRange,timestamp
https://www.linkedin.com/company/smsglobal-pty-ltd,https://www.linkedin.com/company/smsglobal-pty-ltd,SMSGlobal,Information Technology and Services,Melbourne,"SMSGlobal is an award-winning international provider of mobile messaging technology that delivers innovative, easy-to-use and tailored communications solutions to businesses of all sizes, including many of the world’s largest organisations.

Through effortless integration with its clients existing applications and infrastructure, SMSGlobal successfully sends over a million SMS messages each day for 400,000 + customers in over 165 countries, providing a vital touchpoint in today’s mobile world.  At the heart of the business lies a customer centric approach to solving communication problems, maximising efficiencies, reducing costs, improving engagement and driving revenue.

To learn more please contact info@smsglobal.com

https://www.smsglobal.com",http://www.smsglobal.com/,11-50 employees,https://media.licdn.com/dms/image/C4E0BAQEUXaotDoCZIg/company-logo_200_200/0?e=1547683200&v=beta&t=FlmzTf7c3WXlmvwcYpxvkEXFoTv0UtxbYKsj1KfzfCA,"SMS Gateway, Messaging Solutions, Mobile Messaging, Messaging Applications, Platform Design & Development, Integration solutions, Consulting, SMS Marketing, Mobile Banking, Mobile Marketing, and Global SMS",,418921,58,https://www.linkedin.com/company/sms-global-technologies-inc./,SMS Global Technologies Inc.,,51-200 employees,https://www.linkedin.com/company/messagemedia/,MessageMedia,,51-200 employees,https://www.linkedin.com/company/radius-telecoms-inc/,"Radius Telecoms, Inc",,51-200 employees,https://www.linkedin.com/company/pis-d-o-o-/,PIS d.o.o.,,51-200 employees,https://www.linkedin.com/company/globe-telecom/,Globe Telecom,,"5,001-10,000 employees",https://www.linkedin.com/company/sms-central/,SMS Central,,11-50 employees,2018-10-18T08:11:54.722Z
https://www.linkedin.com/company/soti,https://www.linkedin.com/company/soti,SOTI,Computer Software,"Mississauga, ON","SOTI is a proven innovator and industry leader for mobility and IoT management. Organizations around the world depend on SOTI to enable their strategies for mobile devices, applications, content, as well as endpoints for the Internet of Things. Strong relationships with mobile technology and IoT partners around the world gives us advanced knowledge of new technologies and cutting-edge business solutions. Our commitment to innovation ensures your business is one step ahead with the solutions you need to take mobility to endless possibilities.",http://www.soti.net/,"501-1,000 employees",https://media.licdn.com/dms/image/C560BAQF_lvzPVyh9oQ/company-logo_200_200/0?e=1547683200&v=beta&t=-0Brjap7mUdFQFuyJscoZ8iSFkx-uppXdhWaBwprO2Y,"Mobile Device Management (MDM), Bring Your Own Device (BYOD), Mobile Application Management (MAM), Mobile Content Management (MCM), Enterprise Mobility Management (EMM), IoT, and Unified Endpoint Management",1995,600561,796,https://www.linkedin.com/company/mobileiron/,MobileIron,,"501-1,000 employees",https://www.linkedin.com/company/microsoft/,Microsoft,,"10,001+ employees",https://www.linkedin.com/company/pointclickcare/,PointClickCare,,"1,001-5,000 employees",https://www.linkedin.com/company/google/,Google,,"10,001+ employees",https://www.linkedin.com/company/ibm/,IBM,,"10,001+ employees",https://www.linkedin.com/company/amazon/,Amazon,,"10,001+ employees",2018-10-18T08:11:56.667Z
https://www.linkedin.com/company/spark-recruitment,https://www.linkedin.com/company/spark-recruitment,Spark Recruitment,Information Technology and Services,"Sydney, NSW","Igniting careers. Fuelling business success

Spark Recruitment™ is Sydney’s Information Communication Technology (ICT) recruitment specialists. We connect top IT talent with Australia’s best companies.The future looks bright with Spark.

Whether you want some discrete career advice, a new IT job or your next star IT employee Spark can deliver. As a specialist IT recruitment consultancy we have an end-to-end understanding of the IT industry, with extensive networks of high-calibre IT professionals and top employers.

IT & ICT jobs 
At Spark Recruitment™ we live and breathe IT, recruiting for a range of permanent and contract IT jobs across Sydney and other capital cities. Spark services a wide variety of industries, recruiting for the following areas: 

IT Infrastructure:

1st, 2nd & 3rd line IT support, IT Helpdesk, Network Support, Network Engineers,IT System admins, DevOps Engineers, Storage Engineers, Backup Admins, Commvault Engineers, Netapp engineers

Applications Development:

.net Developers, Microsoft Developers, Frontend Developers, Back End Developers, Java Developers, J2EE Developers Java Programmers, DBA's

Business Technology: 

IT Project Managers, IT Operations, IT Managers, IT Directors, CIO",http://www.sparkrecruitment.com.au/,2-10 employees,https://media.licdn.com/dms/image/C510BAQFcBUNps57XAg/company-logo_200_200/0?e=1547683200&v=beta&t=ekDaw0Sm4N1_PjmfGbvxRyA2KvofgSczATgmdwwDKbg,"IT Recruitment services to the IT market in Australia, Contract IT jobs, Contingent and retained IT recruitment services, and Permanent IT Jobs",2009,296587,11,https://www.linkedin.com/company/big-wave-digital/,Big Wave Digital,,11-50 employees,https://www.linkedin.com/company/progressive-people-australia-pty-ltd/,Progressive People (Australia) Pty Ltd,,2-10 employees,https://www.linkedin.com/company/jules-remay-executive_7/,Jules Remay Consulting,,2-10 employees,https://www.linkedin.com/company/citi-recruitment/,CITI Recruitment,,2-10 employees,https://www.linkedin.com/company/spark-recruiting/,Spark Recruiting,,2-10 employees,https://www.linkedin.com/company/hays/,Hays,,"5,001-10,000 employees",2018-10-18T08:11:58.634Z
https://www.linkedin.com/company/squiz,https://www.linkedin.com/company/squiz,Squiz,Information Technology and Services,"Sydney, New South Wales","Our goal is to empower our customers by providing the platform, tools and confidence needed to thrive in a digital first world. 

Whether it’s our own products, partner technologies or your favourite current platform, our approach empowers you to integrate with anything and everything. We enhance business capabilities by creating a powerful combination of technologies to help you create seamless, intelligent and engaging customer experiences.

We also help you look beyond just the technology, providing you with a range of supporting services to enable your successful business growth. These include Transformation, XD, Strategy, Content, Build, Optimisation, Support and Training.",http://www.squiz.net/,"501-1,000 employees",https://media.licdn.com/dms/image/C560BAQETyu2l_dBF0A/company-logo_200_200/0?e=1547683200&v=beta&t=omjg9maR0CrErilaTzYBaWKetuSDPCu6p-1yCizJh9I,"Digital Transformation, Digital Strategy, SugarCRM, On-Site Search, Marketo, CX, Innovation, Matrix CMS, UX, Design, Websites, Digital Workplace, Intranets, Marketing Automation, CRM, Enterprise Search, Funnelback, Ikabo, and CMS",1998,"24580,1222512",351,https://www.linkedin.com/company/tigerspike/,Tigerspike,,201-500 employees,https://www.linkedin.com/company/funnelback/,Funnelback,,51-200 employees,https://www.linkedin.com/company/squiz-poland-sp--z-o-o-/,Squiz Poland Sp. z o.o.,,201-500 employees,https://www.linkedin.com/company/revolution-it/,Revolution IT,,201-500 employees,https://www.linkedin.com/company/gbst/,GBST,,"501-1,000 employees",https://www.linkedin.com/company/amazon/,Amazon,,"10,001+ employees",2018-10-18T08:12:01.607Z
https://www.linkedin.com/company/sra-information-technology,https://www.linkedin.com/company/sra-information-technology,SRA Information Technology,Information Technology and Services,"Parap, Northern Territory","SRA Information Technology is  specialist software company.  

We are the leading global provider of quality business software solutions and environmental data management systems. 

Our business is 25 years old, employs over 100 staff and serves more than 350 clients worldwide with offices in Adelaide, Canberra, Perth, Brisbane, Darwin and Singapore, we provide our services wherever our clients require them. 

With three distinct business units; Environmental Software, Software Solutions and Placement Services we are able to provide solutions tailored to our clients'​ needs. 

Environmental Software: deploys and supports our world leading EnviroSys application for Environmental and Water Quality data management to tier 1 & 2 Mining, Oil & Gas, Resources, Utilities & Government Clients. 

Software Solutions: create bespoke solutions for clients with no compromise. Incorporating: planning and advisory, custom software development, business analytics and service management. We are able to consult on, build, enhance, support and maintain mission critical business systems. 

Placement Services: offer professional ICT services deployed to client teams for medium and long-term periods.  SRA maintain a pool of accredited resources including project managers, business analysts, architects, developers, testers, consultants and administrators ready to be deployed to our clients'​ teams. 

We partner with Amazon Web Services, Microsoft, Tibco, Sitecore, SAP, Joget and others to ensure our clients have access to solutions, knowledge and technical innovation second to none.

Our Vision is: To be the leaders in global delivery of information management solutions to GOVERNMENT AND ENTERPRISE creating significant positive impact on environment, resources, energy and community. 

Our Mission is: Through innovation, experience and proven methodology we enable organisations to operate LEANER FASTER SMARTER by saving time, reducing costs, mitigating risk and improving performance.",http://www.sra.com.au/,51-200 employees,https://media.licdn.com/dms/image/C510BAQGpRBh04B9jgQ/company-logo_200_200/0?e=1547683200&v=beta&t=tSrVm6-wqlyMq1-zghBmE_8BAnogfk_KJXuKQKBbF5A,"Environmental Information Management, Custom Software Development, Spatial Integration, SiteCore Content Management System, Business Intelligence, Compliance & Approvals, Mobile Application Development, and project management",1992,642296,87,https://www.linkedin.com/company/sra-staffing-solutions/,SRA Staffing,,51-200 employees,https://www.linkedin.com/company/aiia/,Australian Information Industry Association (AIIA),,11-50 employees,https://www.linkedin.com/company/sratech/,"SRA Tech, Inc.",,2-10 employees,https://www.linkedin.com/company/teksystems/,TEKsystems,,"1,001-5,000 employees",https://www.linkedin.com/company/sra-tech-inc./,"SRA Tech, Inc.",,2-10 employees,https://www.linkedin.com/company/sra-international/,"SRA, a CSRA company",,"10,001+ employees",2018-10-18T08:12:03.556Z
https://www.linkedin.com/company/summit-innovations,https://www.linkedin.com/company/summit-innovations,Summit Innovations,Information Technology and Services,"Braeside, Victoria","Summit Innovations develops market-leading solutions for the QSR industry and service industry around the globe.

We provide the world´s most advanced QSR Drive-Thru Systems.

Summit’s strategy is to provide superior service to its customers, with a clear focus on delivering specialised design installation and service across an innovative product range enhancing customer service within the QSR industry.

We offer solutions to optimize the end user environment, speed of service, improve staff productivity and increase customer satisfaction.

Summit is a company with a team of highly experienced professionals from the electronic communication and technology industry.",http://www.summitinnovations.com.au/,51-200 employees,https://media.licdn.com/dms/image/C560BAQFXTUDbgygNcg/company-logo_200_200/0?e=1547683200&v=beta&t=IflZ67pO2LRPJYAArqAopdjyF1IObJuMAffJLHXMGkw,"Drive Thru Timing Systems, Summit Satisfaction System, Global Reporting Platform, USB Detector Loop Management, QSR Technology, Drive Thru Management, QSR, 3M G5 Headset Systems, Cloud-based data aggregation, Summit Panorama, Summit Pure Timing System, QSR Performance Ranking, Drive Thru Technology, QSR, and Dual-lane Drive Thru",2009,2446740,36,https://www.linkedin.com/company/summit-innovations-inc/,Summit Innovations Inc,,11-50 employees,https://www.linkedin.com/company/christie-parksafe/,Christie Barbecues,,11-50 employees,https://www.linkedin.com/company/executive-&-strategic-solutions-llc/,Executive & Strategic Solutions,,2-10 employees,https://www.linkedin.com/company/acusensus/,Acusensus,,2-10 employees,https://www.linkedin.com/company/saint-xavier-high-school/,Saint Xavier High School,,51-200 employees,https://www.linkedin.com/company/infinet-service-solutions-pty-ltd/,Infinet Service Solutions Pty Ltd,,51-200 employees,2018-10-18T08:12:05.625Z
https://www.linkedin.com/company/systemize-consulting,https://www.linkedin.com/company/systemize-consulting,Systemize Consulting,Information Technology and Services,"Melbourne, Victoria","Directors Greeting
It is with pleasure that I welcome you here and appreciate your time to read about our company. I have spent the past two decades working on leading technology projects and I can say confidently that Systemize Consulting is the most exciting thing that I have been involved in.
Our mission to move into the Artificial Intelligence space was not a simple one, and we spent the better part of a year learning, developing, laughing and crying to get to where we are.
I greatly appreciate how complex our world is today and it my personal mission to make sure we help each and everyone of you work through these complexities.

With Sincerety,

Arvin Amir
BEng, MEng, MAIPM, CPPD, IEEE – Director/Principal

About Systemize Consulting
Systemize is an Australian-based consultancy focused on building automation and prediction solutions for companies in Australia and overseas. We take pride in our ability to read into businesses and providing unbiased advice and guidance to our clients. We build effective solutions that meet exact requirements, and we do this by utilising our extensive established tool-sets and experience

Looking for the next “Cool” project
Our team loves a good challenge, and we love “coding”. We are always excited to here about our clients needs and to deep-dive into their business. This is why our team consist of people with strong business acumen and excellent listening skills, and of course an unrelenting hunger for coding.

Company values
We work as one team
We see ourselves as an extension of our clients. We work to harmonise our objectives, style and approach and build a unified team with our clients and their agents.

We are not set in our ways
We use engineering principles to seek out a fit for purpose solution each and every time. We are not aligned to any vendors or technology.

We are professional
We apply engineering principles to solve problems and do not allow our personal opinions or emotions to sway our decisions. We act on behalf of our clients and in our client’s interest at all times.

We are honest and upfront
We are timely with information and do not misconstrue the truth to our advantage. We will be professional when delivering good and bad news and will never fear advising our clients of the truth.",http://systemizeconsulting.com.au/,11-50 employees,https://media.licdn.com/dms/image/C4E0BAQE0UqIFV6AuUg/company-logo_200_200/0?e=1547683200&v=beta&t=m67PHicgaIVkSdW5O2X1Ev_AdJYcewFc0aeUHhcm26g,"Automation, Program Management, Tactical Solutions, Web Applications, Machine Learning, Artificial Intelligence, SharePoint Automation, Prediction, and Modelling",2005,6618004,5,https://www.linkedin.com/company/systemise-solutions/,SYSTEMISE SOLUTIONS,,2-10 employees,https://www.linkedin.com/company/global-resource-recovery/,Global Resource Recovery,,11-50 employees,https://www.linkedin.com/company/fmclarity/,FMClarity,,2-10 employees,https://www.linkedin.com/company/auror/,Auror,,11-50 employees,https://www.linkedin.com/company/swaran-soft-support-solutions-pvt-ltd/,Swaran Soft Support Solutions Pvt Ltd,,51-200 employees,https://www.linkedin.com/company/timely/,Timely,,11-50 employees,2018-10-18T08:12:07.653Z
https://www.linkedin.com/company/tableau-software,https://www.linkedin.com/company/tableau-software,Tableau Software,Computer Software,"Seattle, WA","Tableau Software helps people see and understand data. Offering a revolutionary new approach to business intelligence, Tableau allows you to quickly connect, visualize, and share data with a seamless experience from the PC to the iPad. Create and publish dashboards and share them with colleagues, partners, or customers—no programming skills required. See how Tableau can help your organization by starting your free trial at tableau.com/trial.",http://www.tableau.com/,"1,001-5,000 employees",https://media.licdn.com/dms/image/C560BAQG5f9rvo3ImJA/company-logo_200_200/0?e=1547683200&v=beta&t=D1bcRd5NyNybXThuztS1vMCevxLBeV1JaUSPmwF49nc,"business intelligence, data visualization, data analysis, and dashboards",2003,206993,4403,https://www.linkedin.com/company/qlik/,Qlik,,"1,001-5,000 employees",https://www.linkedin.com/company/sas/,SAS,,"10,001+ employees",https://www.linkedin.com/company/microsoft/,Microsoft,,"10,001+ employees",https://www.linkedin.com/company/splunk/,Splunk,,"1,001-5,000 employees",https://www.linkedin.com/company/google/,Google,,"10,001+ employees",https://www.linkedin.com/company/alteryx/,Alteryx,,"501-1,000 employees",2018-10-18T08:12:10.059Z
https://www.linkedin.com/company/talent-acquisition-consulting-pty-ltd,https://www.linkedin.com/company/talent-acquisition-consulting-pty-ltd,Talenttac,Human Resources,"Hartebeespoortdam, North West","Talenttac is a Business Solutions Consultancy offering administration
and recruitment support to various businesses and organizations.",http://www.talenttac.co.za/,2-10 employees,https://media.licdn.com/dms/image/C4E0BAQGr6cCqNUKGZQ/company-logo_200_200/0?e=1547683200&v=beta&t=2YFRF783kKwIqeZ0AE7wUYH23HzZP5yL_3v5gqrfbq8,"Logistics & Supply Chain, Civil Engineering, FMCG, Information Technology, Mining & Construction, HR Administration, Recruitment, Mining, and Construction",2014,10077444,2,https://www.linkedin.com/company/sisol-labour-projects/,SISOL LABOUR PROJECTS,,2-10 employees,https://www.linkedin.com/company/sinakho-staffshop/,Sinakho Staffshop,,11-50 employees,https://www.linkedin.com/company/chooseagsa/,Auditor-General of South Africa,,"1,001-5,000 employees",https://www.linkedin.com/company/absa/,Absa Group,,"10,001+ employees",https://www.linkedin.com/company/eskom/,Eskom Holdings SOC Ltd,,"10,001+ employees",https://www.linkedin.com/company/tumaini-consulting/,Tumaini Consulting,,2-10 employees,2018-10-18T08:12:11.611Z
https://www.linkedin.com/company/temenos,https://www.linkedin.com/company/temenos,Temenos,Computer Software,Geneva,"Founded in 1993 and listed on the Swiss Stock Exchange (SIX: TEMN), Temenos AG is the world’s leader in banking software, partnering with banks and other financial institutions to transform their businesses and stay ahead of a changing marketplace. Headquartered in Geneva, with more than 60 offices worldwide, Temenos provides banking software systems to retail, corporate, universal, private, Islamic, microfinance and community banks, wealth managers, and financial institutions. Over 3,000 firms across the globe, including 41 of the top 50 banks, rely on Temenos to process the daily transactions of more than 500 million banking customers. 

Temenos customers are proven to be more profitable than their peers: over a seven-year period, they enjoyed on average a 31% higher return on assets, a 36% higher return on equity and an 8.6 percentage point lower cost/income ratio than banks running legacy applications.

According to IBS Intelligence, which maintains an annual league table, Temenos T24 Core Banking is the #1 bestselling core banking system for 13 years. Forrester has ranked Temenos as a Global Power Seller (Global Banking Platform Deals Survey 2018) for 12 consecutive years, and a Top Global Player for combined deals (new and existing) for six consecutive years. Temenos was the winner of the Best Core Banking Product in Banking Technology magazine’s Readers’ Choice Awards for four consecutive years, and in 2014 won the award for Most Innovative Use of Technology for the Integration Framework.

For more information, please visit www.temenos.com.",http://www.temenos.com/,"1,001-5,000 employees",https://media.licdn.com/dms/image/C4D0BAQFPoILU1-BR2A/company-logo_200_200/0?e=1547683200&v=beta&t=cTbbd4OoIhvwZtdD4DZ0cJPr-fR3PsklteLRn_vWvbE,"Banking Software Company, Digital Banking, Financial Technology, and Core Banking",1993,"6183,207080",3548,https://www.linkedin.com/company/trinovus-llc/,Temenos USA,,"1,001-5,000 employees",https://www.linkedin.com/company/misys/,Misys,,"5,001-10,000 employees",https://www.linkedin.com/company/murex/,Murex,,"1,001-5,000 employees",https://www.linkedin.com/company/finastra/,Finastra,,"10,001+ employees",https://www.linkedin.com/company/calypso-technology/,Calypso Technology,,"501-1,000 employees",https://www.linkedin.com/company/oracle/,Oracle,,"10,001+ employees",2018-10-18T08:12:14.327Z
https://www.linkedin.com/company/terra-firma-business-consulting,https://www.linkedin.com/company/terra-firma-business-consulting,Terra Firma Business Consulting,Management Consulting,"Melbourne, VIC","At Terra Firma, we understand that success is all about sustaining long-term relationships.  With a 20+ year strong track record, we are a leading business and technology consulting practice. 

We know your business is unique and work with you to turn your strategy into reality.

We listen to you and pride ourselves on our ability to tailor our approach to suit your business. The methodologies we use are broad, ranging from those that are well-known and trusted, to our clients’ own proven methodologies. 

Our professional yet adaptable approach allows our staff to integrate into your business and we work in partnership with you right from the start. 

We offer business and technology consulting services covering the entire lifecycle of a program - from strategy to the full spectrum of project services. 

We shape your vision into a strategic plan, manage your large-scale transformation and design your cloud or big data strategy.  Our experience and expertise will support you from inception to delivery. 

Our reputation speaks for itself.",http://www.terrafirma.com.au/,201-500 employees,https://media.licdn.com/dms/image/C510BAQE1EMAE8k-n0w/company-logo_200_200/0?e=1547683200&v=beta&t=HsLoaboKyU_HE8y0OcG7IgQFisbsuujzWI4Ymhn5nTA,"Strategy, Business transformation, Customer experience, Big data & BI, Digital, Cloud, Information Security, Service Management, Architecture, Project services, Organisational change management, Business Improvement, Business Continuity Management, Cyber Security, Resilience , and Experience Design",1995,12106,278,https://www.linkedin.com/company/terra-firma_4/,Terra Firma,,201-500 employees,https://www.linkedin.com/company/terra-firma-consulting/,Terra Firma Consulting,,51-200 employees,https://www.linkedin.com/company/metapm/,MetaPM,,51-200 employees,https://www.linkedin.com/company/national-australia-bank/,National Australia Bank,,"10,001+ employees",https://www.linkedin.com/company/telstra/,Telstra,,"10,001+ employees",https://www.linkedin.com/company/anz/,ANZ,,"10,001+ employees",2018-10-18T08:12:37.713Z
https://www.linkedin.com/company/the-iconic,https://www.linkedin.com/company/the-iconic,THE ICONIC,Retail,"Sydney, NSW","THE ICONIC is defining the future of retail. Since 2011 we have been changing the way Australian and New Zealanders shop online by providing an unparalleled shopping experience, through our product offering and customer experience. 

THE ICONIC stands for benchmark-setting experiences (3 hour delivery, access to over 1,000 top brands, market-leading shopping app), for impassioned communities (connecting Australians fashion and sports lovers through digital innovation), and for our love of the newest in fashion from our 1,000+ leading local and international brands. 

THE ICONIC exists to empower and inspire Australians and New Zealanders to constantly explore new sides of their identity, and have a whole lot of fun doing it.

WE ARE NOT A RETAILER.

WE ARE A LIBERATOR.

At THE ICONIC we live and breathe our values every day. They are the core principles that guide us, connect us and strengthen the relationships we have with our amazing customers, partners and brands. The values we live by also demonstrate the passion and care we have for both the employee and customer experience.

“We Dream Big” – you will challenge the status quo, bringing passion, innovation and creativity to the wider ICONIC team.

“We Are True to our Customers” – you will be inherently passionate about customer impact, both external and internal customers, and will constantly challenge yourself and the team to deliver more customer value.

“We Get Things Done” – you do not want to work in a cumbersome organisation, you want to work in an agile high-growth company. You lead with the right balance of planning and pragmatism.

“We are Stronger Together” - you will be part of an experienced team working collaboratively to inspire the broader organisation towards a united vision.",http://www.theiconic.com.au/opportunities/,"501-1,000 employees",https://media.licdn.com/dms/image/C510BAQFK9VwmAVFlhQ/company-logo_200_200/0?e=1547683200&v=beta&t=AmY0Ec92ogbqvHsU2_2nq4xebUnLivQEinpPVGpqrA0,"Online Retail, Fashion, eCommerce, Start-up, Innovation, Technology, Engineering, Digital, Apparel & Accessories, Retail, Online, Internet, Customer Service, Creative & Production, and Marketing",2011,2366074,581,https://www.linkedin.com/company/showpo/,Showpo,,51-200 employees,https://www.linkedin.com/company/country-road/,Country Road Group,,"5,001-10,000 employees",https://www.linkedin.com/company/youriconiclife/,ICONIC,,2-10 employees,https://www.linkedin.com/company/david-jones/,David Jones,,"5,001-10,000 employees",https://www.linkedin.com/company/cotton-on-group/,Cotton On Group,,"10,001+ employees",https://www.linkedin.com/company/cosmetics-cubed/,MECCA Brands,,"1,001-5,000 employees",2018-10-18T08:12:42.530Z
https://www.linkedin.com/company/the-information-management-group,https://www.linkedin.com/company/the-information-management-group,TIMG,Information Services,"Enfield , NSW","TIMG (The Information Management Group) has serviced businesses throughout Australia for over 15 years. Part of Freightways Ltd, a leading provider of express package services across New Zealand since 1964, TIMG has grown by acquiring strategically aligned companies including LitSupport, DataBank, Complete Archiving, FileSaver, and Integrated Imaging Systems. 

Together we offer small, medium, and large businesses a fully integrated end-to-end solution to suit their needs. While off-site secure storage of physical records and data tapes is at the heart of our business, our future lies in digital solutions. 

Today, information management requires efficient systems to accurately track, retrieve, cull and use data to maximise business potential. TIMG has introduced a number of innovative software solutions to help businesses of all sizes and industries including education, government, health, legal, property, conveyancing, engineering, construction, finance and insurance. Our services include:

- Secure offsite records and data tape storage and management
- Data protection: Online backup cloud solutions
- IT Disaster Recovery and Business Continuity Plans
- eDocument Management Software - PaperLite
- Intellectual Property Protection - Escrow services 
- Document Conversion and Digitisation - scanning, imaging, and data capture
- Office Supplies & IT equipment - files, data tapes, archive boxes

We are committed to continuous improvement in service and solutions as demonstrated by our compliance standards: ISO 9001 QMS, ISO14001 EMS, ISO27001 ISM, AS/NZS 4801, ISO 18001 and PCIDSS. 

Of course, the true measure of success is the satisfaction and glowing recommendation of our clients. We look forward to connecting and helping to maximise your information management potential.

The TIMG Vision Statement: The Future of Work Today
The TIMG Values: Trustworthy, Innovative, Motivative, Gumptious

Our TIMG Careers Page can be found here https://www.timg.com/about-us/careers/",http://www.timg.com/,201-500 employees,https://media.licdn.com/dms/image/C560BAQGUVvQjudg8Cg/company-logo_200_200/0?e=1547683200&v=beta&t=8It06gwMav2YPNBG2VuTJufkb31pju1Uitl9M3xYohI,"Records Management, Secure Offsite Data Storage, Secure Offsite Document Storage, Online Backup Solutions, Confidential Destruction Services, and Escrow Services",1999,2724246,170,https://www.linkedin.com/company/timg-nz-/,TIMG (New Zealand),,201-500 employees,https://www.linkedin.com/company/timg-chile/,TIMG Chile,,51-200 employees,https://www.linkedin.com/company/litsupport/,LitSupport owned by The Information Management Group Pty Ltd,,201-500 employees,https://www.linkedin.com/company/freightways-ltd/,Freightways Ltd,,"1,001-5,000 employees",https://www.linkedin.com/company/freightways/,Freightways,,2-10 employees,https://www.linkedin.com/company/law-in-order/,Law In Order Pty Ltd,,201-500 employees,2018-10-18T08:12:44.692Z
https://www.linkedin.com/company/the-working-party,https://www.linkedin.com/company/the-working-party,The Working Party,Information Technology and Services,"West Melbourne, Melbourne","The Working Party is a digital design and customer experience company with a particular passion for e-commerce and design systems. As a recognised Shopify Plus Solutions Partner, we work with high-volume merchants and start-ups to create a compelling customer experience for their clientele. We work with our clients through the discovery, research, user experience, design, development, launch and optimisation phases of projects. 

We also work with government and banking clients to deliver high-quality front-end code inside of existing project pipelines — providing expert guidance and championing best-practice methodologies. We have delivered design systems into organisations that have been used to consistently develop applications and websites that look and feel the same.",https://theworkingparty.com.au/,11-50 employees,https://media.licdn.com/dms/image/C4E0BAQGW_q6t0RH3hQ/company-logo_200_200/0?e=1547683200&v=beta&t=3GZ7NgZHXhP_2tQEY2AWEFmAby0eXVcIHjgXy8elQco,"UX, Digital Design, Front-end Development, Front-end Design, Design Systems, Shopify, Shopify Plus, and E-commerce",2011,2125689,10,https://www.linkedin.com/company/disco-labs/,Disco Labs,,2-10 employees,https://www.linkedin.com/company/sugujp/,Sugu,,2-10 employees,https://www.linkedin.com/company/working-party/,Working Party,,none,https://www.linkedin.com/company/flagship-llc/,Flagship LLC,,11-50 employees,https://www.linkedin.com/company/soupedup-solutions/,SoupedUp Solutions,,11-50 employees,https://www.linkedin.com/company/annexa-pty-ltd/,Annexa - NetSuite Solution Provider,,11-50 employees,2018-10-18T08:12:46.845Z
https://www.linkedin.com/company/ttec,https://www.linkedin.com/company/ttec,TTEC,Outsourcing/Offshoring,"Englewood, Colorado","TTEC (pronounced t.tec) is a global customer experience company that designs, builds and operates captivating omnichannel customer experiences on behalf of the world’s most innovative brands. The Company provides its outcome-based customer engagement solutions through TTEC Digital which designs and builds customer experience consulting and technology solutions and TTEC Engage which operates customer care, growth and trust and safety services. Founded in 1982, TTEC partners with business leadership across marketing, sales and customer care to design and deliver a simple, more human customer experience across every interaction channel. The Company’s 50,000 employees operate on six continents across the globe and live by a set of customer-focused values that guide relationships with clients, their customers, and each other. To learn more about how TTEC is bringing humanity to the customer experience, visit www.ttec.com.



Subscribe to TTEC’s eNewsletter, Dialogue, to stay up-to-date with the latest industry trends: http://www.ttec.com/resources/enewsletter#.WlQNPVWnFhE",http://www.ttec.com/,"10,001+ employees",https://media.licdn.com/dms/image/C560BAQFmaIr6TtbBIQ/company-logo_200_200/0?e=1547683200&v=beta&t=tHo5geRWWbMFQL5ShV-OB-lZBqY9IibsTBH9MN55Jjs,"Customer Experience Consulting, Customer Technology Services, Customer Care Services, Captivate Customers, Omnichannel Technology, Bilingual Professionals, Cloud-Based Technology, Operational Excellence, Revenue Growth, Customer Acquisition , Care, and Digital Trust and Safety Services",1982,"4222,15536,387222,8615,27111,5945,2556633",14398,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-18T08:12:54.587Z
